,name,year
1930,サンクレイドル立石,2017
1931,グローリオコンフォート文京本駒込,2017
1932,セイガステージ大泉学園,2017
1933,エクセレントシティ目白,2017
1934,フェルクルールプレスト堀切菖蒲園,2017
1935,ラフィスタ押上,2017
1936,ガリシア用賀,2017
1937,ズーム都庁前,2017
1938,フェルクルールプレスト押上２,2017
1939,ティモーネ池袋ノース,2017
1940,ヴァースクレイシア神田淡路町,2017
1941,プラウド清澄白河リバーサイド,2017
1942,オーベル世田谷上町,2017
1943,プラウド上鷺宮,2017
1944,イニシア墨田,2017
1945,ローレルコート杉並松庵,2017
1946,ブラントン日本橋小伝馬町,2017
1947,パークコート三番町ヒルトップレジデンス,2017
1948,グリーンパーク日暮里,2017
1949,プラウド目黒東が丘,2017
1950,ジェノヴィア三軒茶屋グリーンヴェール,2017
1951,パティーナ麻布十番,2017
1952,ミオカステーロ東日暮里,2017
1953,スカイコート清澄庭園,2017
1954,マキシヴシーン墨田,2017
1955,フュージョナル浅草ドゥエ,2017
1956,ヴォーガコルテ池上弐番館,2017
1957,プレールドゥーク中板橋,2017
1958,アーデル立石ワンズプレイス,2017
1959,ライオンズ早稲田ミレス,2017
1960,マキシヴ平和台,2017
1961,パークシティ中央湊ザタワー,2017
1962,プラウド文京千駄木,2017
1963,ログ品川サーフサイド,2017
1964,アクサス大森町,2017
1965,ザパークハウス亀戸,2017
1966,ログ森下,2017
1967,レアライズ羽田,2017
1968,ブリリア品川戸越耀邸,2017
1969,アゼスト下落合,2017
1970,キーテラス中台,2017
1971,ブランシエラ東京住吉,2017
1972,エステムプラザ赤羽アンダルシア,2017
1973,ヴェレーナ船堀,2017
1974,アルテシモピトレ,2017
1975,グローベルザ国分寺クリスタ,2017
1976,ジェノヴィア亀戸水神２スカイガーデン,2017
1977,ロイヤルシーズン白金台,2017
1978,グレイシャス糀谷,2017
1979,プレール・ドゥーク浅草橋,2017
1980,マキシヴ一之江,2017
1981,ヴァースクレイシア入谷竜泉,2017
1982,スカイコートパレス板橋,2017
1983,ザパークハウス千代田麹町,2017
1984,ベルジュール東府中３ステーションサイド,2017
1985,アイル秋葉原ノースドゥーエ,2017
1986,プレミスト日本橋浜町公園,2017
1987,ジェノヴィア駒込駅グリーンヴェール,2017
1988,ザ・パークハウス山吹神楽坂,2017
1989,パレステージ文京江戸川橋,2017
1990,ファインスクェア世田谷弦巻２,2017
1991,グランドコンシェルジュ千駄ヶ谷,2017
1992,ズーム神宮前,2017
1993,ビーシティアパートメント杉並高井戸,2017
1994,マキシヴ八王子ドゥエ,2017
1995,クレヴィスタ豊洲ベイサイド２,2017
1996,ザグランリバーフォート高砂,2017
1997,シティテラス杉並方南町サウス棟,2017
1998,アデニウム板橋浮間公園,2017
1999,ハイズレナータ南砂,2017
2000,ブランズ国立,2017
2001,プレシス東陽町,2017
2002,プレールドゥーク亀戸水神駅前,2017
2003,センチュリー荻窪,2017
2004,ビバリーホームズ鷺宮,2017
2005,クレヴィスタ北綾瀬,2017
2006,スカイコート戸越,2017
2007,グランドコンシェルジュ三宿アジールコート,2017
2008,パークホームズ亀有ガーデンズコート,2017
2009,メインステージ板橋本町,2017
2010,ブライズ多摩川,2017
2011,ウエリス武蔵野富士見町,2017
2012,プラウド芝公園,2017
2013,ルーブル中板橋弐番館,2017
2014,ルサンク東京森下,2017
2015,ザパークハウス碑文谷三丁目,2017
2016,ラフィスタ志村坂下,2017
2017,ザパークハウス新宿御苑,2017
2018,メイクスデザイン門前仲町グローブ,2017
2019,ジーベック日暮里２,2017
2020,グローベルザ高円寺プレミアム,2017
2021,ルフォン久米川武蔵野けやきの杜,2017
2022,アトラス西麻布,2017
2023,シティテラス杉並方南町ノース棟,2017
2024,プレールドゥーク平和島,2017
2025,プレールドゥーク学芸大学,2017
2026,ザ・パークハウス上野プレイス,2017
2027,リムテラス世田谷等々力,2017
2028,ネベル巣鴨,2017
2029,リムテラスコート経堂,2017
2030,ブリシア二子玉川２,2017
2031,アトラス日暮里イーストレジデンス,2017
2032,ブリリア ザ タワー東京八重洲アベニュー,2017
2033,ルフレリバーサイド町屋,2017
2034,エクセレントシティ篠崎,2017
2035,スカイコート蔵前２,2017
2036,ハーモニーレジデンス両国ウォーターフロント,2017
2037,ディアナコート文京本郷台,2017
2038,サンクレイドル目黒林試の森,2017
2039,ロイヤルシーズン池田山,2017
2040,アクサス南品川,2017
2041,レガリス品川南大井パークサイド,2017
2042,サンクレイドルひばりが丘,2017
2043,ディップス板橋駅前公園,2017
2044,アクサス代々木八幡アジールコート,2017
2045,ディップス北千住,2017
2046,クレヴィスタ浅草,2017
2047,シティテラス荻窪ブリーズコート,2017
2048,シティハウス大塚ステーションコート,2017
2049,レアライズ押上２,2017
2050,リライア大井町ヒルズ,2017
2051,シティハウス八王子北野ステーションコート,2017
2052,ブライズ蒲田サウス,2017
2053,マキシヴ王子リコット,2017
2054,シティタワー調布南ステーションコート,2017
2055,グランドガーラ立川,2017
2056,オープンレジデンシア目白アベニュー,2017
2057,シーフォルム下丸子２,2017
2058,オープンレジデンシア小石川五丁目,2017
2059,メイクスデザイン芝公園,2017
2060,レジェイドヴェール駒込,2017
2061,フュージョナル王子リコット,2017
2062,メイクスデザイン新宿落合,2017
2063,ハイズヴィガー墨田,2017
2064,オープンレジデンシア亀有,2017
2065,パークホームズ落合南長崎,2017
2066,オープンレジデンシア青山ザハウス,2017
2067,プラウド六本木,2017
2068,パークリュクス中野,2017
2069,フェルクルールプレスト荻窪,2017
2070,リストレジデンス上野黒門町,2017
2071,シーフォルム上野アジールコート,2017
2072,パレステージ西ヶ原,2017
2073,ヴァースクレイシア銀座東,2017
2074,ザパークワンズ品川戸越,2017
2075,シティハウス中目黒ステーションコート,2017
2076,プラウド日本橋人形町ディアージュ,2017
2077,アトラス市ヶ谷,2017
2078,ロアール鵜の木,2017
2079,エクセレントシティ青砥２イリス,2017
2080,ヴェレーナ東綾瀬公園,2017
2081,ブランシエラ東京三ノ輪,2017
2082,アスコットパーク森下,2017
2083,サンクレイドル木場公園２,2017
2084,オープンレジデンシア綾瀬,2017
2085,クリオ杉並高井戸,2017
2086,メインステージ東上野,2017
2087,アジール・デューク目黒,2017
2088,トワイズ成城,2017
2089,ファインスクェア世田谷若林,2017
2090,ブランズ渋谷常盤松,2017
2091,プレミスト六番町,2017
2092,ライオンズ一之江レジデンス,2017
2093,ルジェンテ浅草,2017
2094,オープンレジデンシア目黒平町,2017
2095,デュオステージ曳舟,2017
2096,ティモーネ深川リーヴァ,2017
2097,スカイコートパレス駒沢大学２,2017
2098,アトラス押上桜花テラス,2017
2099,ルフォン入谷ザレジデンス,2017
2100,オープンレジデンシア南品川,2017
2101,リーフィアレジデンス狛江和泉本町,2017
2102,ハイズアヴァンセ王子神谷,2017
2103,ベルジューレ神保町,2017
2104,エラヴィオ等々力,2017
2105,ミルーナヒルズ北綾瀬,2017
2106,リビオ中野坂上パークフロント,2017
2107,サンクレイドル学芸大学,2017
2108,アイルキャナルシティ深川,2017
2109,メイクスデザイン武蔵関イースト,2017
2110,オープンレジデンシア大井町,2017
2111,リストレジデンス長原,2017
2112,プラウド西武立川,2017
2113,ジ・インプレスト高輪,2017
2114,ルーブル南馬込六番館,2017
2115,ルーブル中村橋参番館,2017
2116,プレシス府中,2017
2117,アクサス高円寺アジールコート,2017
2118,クレヴィア千鳥町,2017
2119,アルテシモサグラ,2017
2120,プレミアムキューブ品川ウエスト,2017
2121,クレヴィスタ池袋ウエスト,2017
2122,ジオ南青山,2017
2123,リビオ多摩川,2017
2124,アーデル船堀グリーンアベニュー,2017
2125,プレールドゥーク下板橋,2017
2126,レアライズ曳舟,2017
2127,インプレスト文京東大前,2017
2128,ブリリアシティ石神井台,2017
2129,シティインデックス千代田秋葉原,2017
2130,ハーモニーレジデンス浅草#００２,2017
2131,フェルクルールプレスト豊田,2017
2132,サンウッド代々木西参道,2017
2133,リムテラスアルファ学芸大学,2017
2134,コンシェリア東京蔵前ステーションフロント,2017
2135,シェフルール仙川,2017
2136,ズーム両国,2017
2137,ザパークハウス文京白山,2017
2138,オープンレジデンシア築地,2017
2139,ジオ四谷三栄町,2017
2140,ザパークハウス杉並高井戸プレイス,2017
2141,コージーコート島津山,2017
2142,アンビシャス小岩,2017
2143,ライジングプレイス堀切,2017
2144,レジェイド駒込,2017
2145,ピアース下北沢,2017
2146,プロスタイルウェルス西早稲田,2017
2147,レジェイド桜上水ティアラ,2017
2148,コンシェリア五反田クロッシア,2017
2149,マキシヴ北千住,2017
2150,エストゥルース両国,2017
2151,ザパークハウス西新宿タワー６０,2017
2152,ブランズシティ世田谷中町A街区,2017
2153,プレシス葛西ルヴェール,2017
2154,リヴシティ日暮里,2017
2155,デュフレ阿佐ヶ谷,2017
2156,グリーンパーク日本橋馬喰町,2017
2157,グランドガーラ白金高輪２,2017
2158,エクセレントシティ府中駅前,2017
2159,ブランズシティ世田谷中町,2017
2160,ディップス西日暮里,2017
2161,自由が丘ガーデンテラス,2017
2162,オーベル稲城南山,2017
2163,ジーベック明大前,2017
2164,スカイコートパレス錦糸町２,2017
2165,アーデル曳舟マークイースト,2017
2166,アイルグランディール錦糸町,2017
2167,ジーベック京急蒲田,2017
2168,ブランズシティ世田谷中町Ｂ街区,2017
2169,ブランズシティ世田谷中町Ｃ街区,2017
2170,グリーンパーク日本橋小伝馬町,2017
2171,ザパークハウス二子玉川碧の杜,2017
2172,アトラス代々木上原,2017
2173,ウィルローズ田端,2017
2174,リヴシティ王子神谷,2017
2175,ザコノエ三田綱町,2017
2176,ファインシティ王子神谷リバーアンドフォレスト,2017
2177,プレシス武蔵境,2017
2178,シーフォルム田園調布南アジールコート,2017
2179,アゼスト新桜台,2017
2180,メインステージ元浅草３,2017
2181,プレールドゥーク馬込,2017
2182,パークコート代々木初台,2017
2183,ザパークハウス花小金井フロント,2017
2184,ザパークハウス中野タワー,2017
2185,ジェノヴィア田端２グリーンヴェール,2017
2186,ジェノヴィア板橋ウエストグリーンヴェール,2017
2187,メイクスデザイン三ノ輪,2017
2188,クレイシア森下,2017
2189,スプレスター志村坂上,2017
2190,フェルクルールプレスト新宿中落合,2017
2191,ディアナコート茗荷谷翠景,2017
2192,ディアレイシャス日暮里イースト,2017
2193,プロスタイル日本橋馬喰町,2017
2194,パティーナ曳舟,2017
2195,グランフォース北綾瀬,2017
2196,フュージョナル赤羽イースト,2017
2197,プレセダンヒルズ阿佐ヶ谷,2017
2198,グランドメゾン目黒東山パークフロント,2017
2199,コンシェリア目黒,2017
2200,オープンレジデンシア両国森下,2017
2201,サンウッド赤坂丹後町,2017
2202,イニシア新宿早稲田,2017
2203,LOVIE麻布十番,2017
2204,ガーデンコート多摩センター,2017
2205,サクラティアラ多摩川鵜の木,2017
2206,プレミアムキューブ品川戸越エムオー,2017
2207,プレールドゥーク錦糸町５,2017
2208,グランフォース浮間舟渡,2017
2209,グランレジェイド若松町レジデンス,2017
2210,プラウドシティ大田六郷,2017
2211,バンデルーチェ北斎通り,2017
2212,アジールコフレ中野坂上,2017
2213,クリオ武蔵小金井フロントアベニュー,2017
2214,BOTA三宿,2017
2215,リヴシティ堀切菖蒲園,2017
2216,ティモーネ赤羽,2017
2217,ルフレ赤羽サウス,2017
2218,ハイズネクスト西巣鴨,2017
2219,リリーゼ小金井梶野町,2017
2220,グランドメゾン桜新町レジデンス,2017
2221,プレミスト新宿山吹,2017
2222,セジョリ墨田両国,2017
2223,スカイコートパレス三ノ輪,2017
